count,date,title,description,org_link,link
57,2024-08-12 09:51:00,"<b>인피니트</b> 김성규, 말레이시아 단독콘서트 '(LV) 3' 성료","정서현 인턴 기자 = 그룹 '<b>인피니트</b>'의 멤버 김성규가 말레이시아 단독 콘서트를 성공적으로 마무리했다. 12일 소속사 빌리언스에 따르면, 김성규는 지난 10~11일 말레이시아 제프 쿠알라룸푸르(ZEPP... ",https://www.newsis.com/view/NISX20240812_0002846278,https://m.entertain.naver.com/article/003/0012723078
58,2024-08-12 09:34:00,"<b>인피니트</b> 김성규, 말레이시아 달군 열기…단콘서 '믿듣' 보컬리스트 재입증","김성규는 <b>인피니트</b>와 인스피릿(<b>인피니트</b> 공식 팬클럽명)을 생각하는 마음을 담아 작사한 '점프(Jump)'를 비롯해 '안개', '꼭', '클로저(CLOSER)'의 어쿠스틱 편곡 버전까지, 오직 '[LV] 3'에서만 만나볼 수 있는... ",https://tenasia.hankyung.com/article/2024081271754,https://m.entertain.naver.com/article/312/0000674940
59,2024-08-12 09:12:00,"아스트로 윤산하, 32주차 써클차트 리테일앨범 주간판매량 1위(26,606장)…스...","13위 <b>인피니트</b> 엘의 '45497'(4,354장), 14위 갓세븐 뱀뱀의 'BAMESIS (KiT)'(4,139장), 15위 NCT WISH의... 20위 <b>인피니트</b> 엘의 '24/7 (Rising Album)'(1,656장) 등과 같다. 아티스트별 판매량 TOP20은 다음과... ",http://www.topstarnews.net/news/articleView.html?idxno=15530343,http://www.topstarnews.net/news/articleView.html?idxno=15530343
60,2024-08-12 09:00:00,"<b>인피니트</b> 김성규, 말레이시아 단독 콘서트 '[LV] 3' 성료..&quot;환영해 준 팬들에...","특히 김성규는 <b>인피니트</b>와 인스피릿(<b>인피니트</b> 공식 팬클럽명)을 생각하는 마음을 담아 작사한 '점프(Jump)'를 비롯해 '안개', '꼭', '클로저(CLOSER)'의 어쿠스틱 편곡 버전까지, 오직 '[LV] 3'에서만 만나볼 수 있는... ",https://www.starnewskorea.com/stview.php?no=2024081208571473353,https://m.entertain.naver.com/article/108/0003257509
61,2024-08-12 08:36:00,김성규 말레이시아 단독 콘서트 성료...&quot;환영 감사&quot;,"특히 김성규는 <b>인피니트</b>와 인스피릿(<b>인피니트</b> 공식 팬클럽명)을 생각하는 마음을 담아 작사한 'Jump'를 비롯해 '안개', '꼭', 'CLOSER'의 어쿠스틱 편곡 버전까지, 오직 '[LV] 3'에서만 만나볼 수 있는 특별한... ",https://www.slist.kr/news/articleView.html?idxno=571071,https://www.slist.kr/news/articleView.html?idxno=571071
62,2024-08-12 08:06:00,"[주간 모바일 순위] 승리의 여신: 니케, 신규 캐릭터와 함께 매출 TOP 10 재진...","레벨 <b>인피니트</b>가 서비스하고, 시프트업이 개발하는 '승리의 여신: 니케'가 신규 SSR 등급 캐릭터 '츠바이' 및 스토리를 업데이트해 주목을 받으며, 구글플레이 매출 10위를 기록했다. '츠바이'는 주어진 환경에서... ",http://www.betanews.net:8080/article/1472792.html,http://www.betanews.net:8080/article/1472792.html
63,2024-08-12 07:48:00,"&quot;헬로 마닐라!&quot; <b>인피니트</b> 엘(김명수), 필리핀 팬미팅 성공적 마무리","이어 엘은 '24/7' 타이틀곡 '어떻게 널 사랑하지 않겠니'를 비롯해 '닥치고 꽃미남 밴드' OST로 큰 사랑을 받은 '러브 유 라이크 유(Love U Like U), <b>인피니트</b> 첫 정규 앨범 수록곡 '리얼 스토리(Real Story)', 라디오헤드(Radiohead)... ",https://www.starnewskorea.com/stview.php?no=2024081207455622089,https://m.entertain.naver.com/article/108/0003257485
64,2024-08-12 07:30:00,"10년 전 좋아했던 언니 오빠들의 귀환...2NE1, <b>인피니트</b>, B.A.P가 온다",<b>인피니트</b>는 지난해 자신들의 회사를 차리고 활동을 재개한 뒤 전성기 못지않은 인기를 누리고 있다. 지난해 5년 만에 낸 앨범 ‘13egin’은 초동(발매일부터 일주일간 판매량) 8만여 장으로 데뷔 이래 최다 기록을... ,https://www.hankookilbo.com/News/Read/A2024081117350005427?did=NA,https://n.news.naver.com/mnews/article/469/0000817248?sid=103
65,2024-08-12 07:26:00,"<b>인피니트</b> 엘, 마닐라 팬미팅 성료 &quot;신곡 첫 무대 영광&quot;","이어 엘은 '24/7' 타이틀곡 '어떻게 널 사랑하지 않겠니'를 비롯해 '닥치고 꽃미남 밴드' OST로 큰 사랑을 받은 '러브 유 라이크 유(Love U Like U), <b>인피니트</b> 첫 정규 앨범 수록곡 '리얼 스토리(Real Story)', 라디오헤드(Radiohead)... ",http://www.stoo.com/article.php?aid=95417967497,http://www.stoo.com/article.php?aid=95417967497
66,2024-08-12 07:24:00,"<b>인피니트</b> 엘, 마닐라 팬미팅 성료 &quot;팬들 응원 덕분에 잘 마무리&quot;","이어 엘은 '24/7' 타이틀곡 '어떻게 널 사랑하지 않겠니'를 비롯해 '닥치고 꽃미남 밴드' OST로 큰 사랑을 받은 '러브 유 라이크 유(Love U Like U), <b>인피니트</b> 첫 정규 앨범 수록곡 '리얼 스토리(Real Story)', 라디오헤드(Radiohead)... ",https://www.slist.kr/news/articleView.html?idxno=571014,https://www.slist.kr/news/articleView.html?idxno=571014
67,2024-08-12 00:05:00,"세븐틴, 보이그룹 브랜드평판 1위...2위 방탄소년단 3위 스트레이키즈","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤 순으로 분석되었다. ​1위, ​세븐틴 ( 에스쿱스, 정한, 조슈아, 준, 호시, 원우, 우지, 도겸, 민규, 디에잇... ",https://www.polinews.co.kr/news/articleView.html?idxno=660141,https://www.polinews.co.kr/news/articleView.html?idxno=660141
68,2024-08-11 22:28:00,"레벨<b>인피니트</b> '승리의 여신: 니케', '에반게리온' 콜라보레이션 트레일러 공개",레벨<b>인피니트</b>가 '승리의 여신: 니케(이하 니케)'의 신규 프로모션 비디오를 통해 '에반게리온'과의 콜라보레이션 콘텐츠를 조만간 오픈한다고 공개했다. 레벨<b>인피니트</b>는 약 30초 가량의 영상에서 많은 정보를 알리지는... ,http://gamefocus.co.kr/detail.php?number=158339,http://gamefocus.co.kr/detail.php?number=158339
69,2024-08-11 19:06:00,유채훈ㆍ엘ㆍ윤산하ㆍ유니스ㆍ박보람ㆍ방용국&amp;정대현&amp;유영재&amp;문종업ㆍ뱀뱀ㆍ쏠...,"8월 둘째주(8월 5일 ~ 8월 11일)에는 가수 유채훈과 그룹 <b>인피니트</b>의 엘(김명수), 아스트로의 윤산하, 갓세븐 뱀뱀, 쏠 등이 새 앨범을 냈다. 그룹 유니스와 비에이피(B.A.P) 멤버 4인이 6년 반만에 뭉쳐 낸 앨범도 있었다.... ",http://www.tvdaily.co.kr/read.php3?aid=17233668071721373010,http://www.tvdaily.co.kr/read.php3?aid=17233668071721373010
70,2024-08-11 18:22:00,"'승리의 여신 : 니케', 에반게리온 콜라보 확정! '방주 방위전, 개시' PV 공개","'시프트업'이 개발하고 '레벨<b>인피니트</b>'가 서비스하는 '승리의 여신 : 니케'가 11일, 일본 유명 애니메이션 '에반게리온'과의 컬래버레이션을 확정 발표했습니다. 지난 주부터 신규 여름 컬래버를 암시하는 이미지를... ",https://www.gamechosun.co.kr/webzine/article/view.php?no=207649,https://www.gamechosun.co.kr/webzine/article/view.php?no=207649
71,2024-08-11 15:54:00,"대상웰라이프, 한화이글스와 함께 '뉴케어 데이' 개최","이날 경기에는 실제 뉴케어 고객인 보이그룹 <b>인피니트</b> 멤버 남우현과 대상웰라이프 임직원이 각각 시구와 시타에 나설 예정이다. 아울러 대상웰라이프는 경기 입장 전 입구에서 '썬캡', '응원 타월' 등 뉴케어 응원 굿즈를... ",http://www.bizwnews.com/news/articleView.html?idxno=86900,http://www.bizwnews.com/news/articleView.html?idxno=86900
72,2024-08-11 14:27:00,해운대에서 부활한 ‘대학가요제’… 대상은 ‘양치기소년단’,"행사 진행은 그룹 <b>인피니트</b>의 남우현이 맡아 재치 있는 입담과 매끄러운 진행을 보여줬다. 박형준 부산시장, 주진우 국회의원, 정연욱 국회의원 등도 축제 현장을 찾아 대학가요제의 부활을 축하했다. 본선에 참가한... ",https://www.busan.com/view/busan/view.php?code=2024081109141394369,https://n.news.naver.com/mnews/article/082/0001283490?sid=103
73,2024-08-10 15:02:00,"세븐틴·방탄소년단, 보이그룹 8월 브랜드평판 투톱","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤 순으로 나타났다. 보이그룹 브랜드평판 1위를 기록한 ​세븐틴 ( 에스쿱스, 정한, 조슈아, 준, 호시, 원우... ",http://www.tvdaily.co.kr/read.php3?aid=17232696481721514010,http://www.tvdaily.co.kr/read.php3?aid=17232696481721514010
74,2024-08-10 13:32:00,레이야! 니케에서 만날 수 있는 거니?,"레벨<b>인피니트</b>가 공식적으로 승리의 여신: 니케와 에반게리온 컬래버레이션을 발표했다. 일러스트에서 공개된 컬래버레이션 캐릭터는 아스카, 레이, 마리, 미사토 4명이다. 레벨<b>인피니트</b> '승리의 여신: 니케'에서... ",https://www.gametoc.co.kr/news/articleView.html?idxno=83469,https://www.gametoc.co.kr/news/articleView.html?idxno=83469
75,2024-08-10 12:44:00,"보이그룹 브랜드평판 8월 분석결과 1위 세븐틴, 2위 방탄소년단, 3위 스트레이...","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤... 온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤, 블락비... ",https://www.gpkorea.com/news/articleView.html?idxno=117846,https://www.gpkorea.com/news/articleView.html?idxno=117846
76,2024-08-10 10:20:00,"세븐틴, 8월 보이그룹 브랜드평판 1위…2위 방탄소년단·3위 스트레이키즈","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤 순으로 분석됐다. ​한국기업평판연구소 구창환 소장은 &quot;보이그룹 브랜드평판 2024년 8월 빅데이터 분석 1위를 기록한... ",https://sports.hankooki.com/news/articleView.html?idxno=6871603,https://sports.hankooki.com/news/articleView.html?idxno=6871603
77,2024-08-10 09:56:00,"세븐틴 1위, 8월 보이그룹 브랜드평판 정상..2위 방탄소년단·3위 스트레이 키...","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤 순으로 분석됐다. 보이그룹 브랜드평판 1위를 기록한 ​세븐틴... ",http://www.breaknews.com/1049426,http://www.breaknews.com/1049426
78,2024-08-10 09:53:00,"세븐틴, 월드투어→10월 컴백에 8월 보이그룹 브랜드평판 1위","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤 순으로 분석됐다. ​한국기업평판연구소 구창환 소장은 &quot;보이그룹 브랜드평판 2024년 8월 빅데이터 분석결과, 세븐틴... ",https://www.newsen.com/news_view.php?uid=202408100948526310,https://m.entertain.naver.com/article/609/0000884578
79,2024-08-10 09:14:00,"방탄소년단, 2위 뚝!","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤 순으로 분석됐다. 보이그룹 브랜드평판 1위를 기록한 ​세븐틴 ( 에스쿱스, 정한, 조슈아, 준, 호시, 원우, 우지... ",https://sports.khan.co.kr/news/sk_index.html?art_id=202408100913013&sec_id=540101&pt=nv,https://m.entertain.naver.com/article/144/0000981231
80,2024-08-10 09:00:00,[신간도서 출간] 고잉 <b>인피니트</b>,"“영화보다 더 드라마틱한 실화.&quot;, “집필 전 이미 500만 달러 영상화 판권 계약.&quot; 신간 '고잉 <b>인피니트</b>'에... '고잉 <b>인피니트</b>'를 통해서다. 영화보다 더 드라마틱한 사상 최대의 금융 사기 사건과 그 중심에 있는 문제적... ",https://www.ekn.kr/web/view.php?key=20240809023391092,https://www.ekn.kr/web/view.php?key=20240809023391092
81,2024-08-10 08:46:00,"방탄소년단·스트레이키즈 제쳤다…세븐틴, 보이그룹 브랜드평판 1위","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤 순이었다. 사진=플레디스엔터테인먼트 구창환 한국기업평판연구소 소장은 &quot;보이그룹 브랜드평판 2024년 8월... ",https://www.mediapen.com/news/view/944496,https://www.mediapen.com/news/view/944496
82,2024-08-10 08:40:00,"세븐틴, BST·스키즈 제치고 8월 브랜드평판 1위","온앤오프, <b>인피니트</b>, 2PM, 워너원, 하이라이트, 동방신기, 빅스, 갓세븐, 크래비티, 비투비, 펜타곤 순이다. 1위를 기록한 ​세븐틴 ( 에스쿱스, 정한, 조슈아, 준, 호시, 원우, 우지, 도겸, 민규, 디에잇, 승관, 버논... ",https://www.slist.kr/news/articleView.html?idxno=570760,https://www.slist.kr/news/articleView.html?idxno=570760
83,2024-08-10 05:06:00,"[업뎃 투데이] 플레이위드코리아, '씰M' 레벨 확장...140에서 160까지 外","■ 승리의 여신: 니케, 신규 SSR 캐릭터 츠바이 추가 레벨<b>인피니트</b>, 21일까지 신규 스토리 'COLORLESS' 개방 레벨 <b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 건슈팅 액션 '승리의 여신: 니케'에 신규 SSR 등급... ",http://www.worktoday.co.kr/news/articleView.html?idxno=56277,http://www.worktoday.co.kr/news/articleView.html?idxno=56277
84,2024-08-09 17:36:00,"삼성스토어, 역대급 더위에 에어컨 프로모션 강화",또 이달 중 가정용 무풍 시스템에어컨 <b>인피니트</b>AI 모델을 구매하는 경우 대당 25만 원 할인을 받을 수 있다. 가정용 시스템에어컨은 거주 중인 집에 '원데이 설치'가 가능하다. 삼성스토어에 따르면 구매 시기가 이를수록... ,http://www.g-enews.com/ko-kr/news/article/news_all/2024080910401746666ed0c62d49_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2024080910401746666ed0c62d49_1/article.html
85,2024-08-09 17:28:00,'니케' 콜라보 힌트? &quot;에반게리온 각이네&quot;,&quot;저건 키리 시력으로 봐도 '사도' 맞네요.&quot; 시프트업이 개발하고 레벨 <b>인피니트</b>가 서비스하는 '승리의 여신: 니케'가 8월 말 콜라보레이션 힌트를 던졌다. 단서를 모으자 유력한 협업 IP는 단 하나로 좁혀진다. '니케'는... ,https://www.gameple.co.kr/news/articleView.html?idxno=210326,https://www.gameple.co.kr/news/articleView.html?idxno=210326
86,2024-08-09 15:30:00,"[카드 상반기 결산⑤] 우리카드, 업종별 특화 담은 신상품 출시","우리카드 <b>인피니트</b>/프리미엄' 2종을 출시했다. 카드의정석 에브리 마일 스카이패스는 39000원 연회비가... ALL 우리카드 <b>인피니트</b>/프리미엄 2종은 아코르 호텔 혜택을 지원한다. 2인 무료 조식에 더해 식음업장 크레딧, 전... ",http://www.wsobi.com/news/articleView.html?idxno=249866,http://www.wsobi.com/news/articleView.html?idxno=249866
87,2024-08-09 15:20:00,&quot;아~이거 '에바' 인데요&quot; 레벨<b>인피니트</b> '승리의 여신 : 니케' 하반기 대형 컬...,"레벨<b>인피니트</b>가 서비스하고 시프트업이 개발중인 ‘승리의 여신 : 니케’의 하반기 컬래버레이션 IP의... 한편, 레벨<b>인피니트</b>는 이번 신규 콜라보에 대한 보다 자세한 내용은 8월 11일 오후 12시에 공개될 예정이다.",http://gamefocus.co.kr/detail.php?number=158327,http://gamefocus.co.kr/detail.php?number=158327
