,filename,label,x,y,x_bin
19335,231231_1600_Cam1_C2 (2344).txt,3,0.727344,0.534028,36
19336,231231_1600_Cam1_C2 (2345).txt,0,0.725781,0.070833,36
19338,231231_1600_Cam1_C2 (2345).txt,3,0.726562,0.531944,36
19340,231231_1600_Cam1_C2 (2346).txt,0,0.725391,0.068056,36
19341,231231_1600_Cam1_C2 (2346).txt,3,0.726953,0.530556,36
19342,231231_1600_Cam1_C2 (2347).txt,0,0.731250,0.065972,36
19343,231231_1600_Cam1_C2 (2347).txt,3,0.725000,0.530556,36
19345,231231_1600_Cam1_C2 (2348).txt,3,0.725000,0.531250,36
19348,231231_1600_Cam1_C2 (2349).txt,3,0.721875,0.533333,36
19354,231231_1600_Cam1_C2 (2350).txt,3,0.725781,0.529167,36
19357,231231_1600_Cam1_C2 (2351).txt,3,0.725781,0.525000,36
19360,231231_1600_Cam1_C2 (2352).txt,3,0.723828,0.520139,36
19362,231231_1600_Cam1_C2 (2353).txt,3,0.721094,0.525000,36
19364,231231_1600_Cam1_C2 (2354).txt,3,0.723047,0.518750,36
19367,231231_1600_Cam1_C2 (2355).txt,3,0.725391,0.520139,36
19370,231231_1600_Cam1_C2 (2356).txt,3,0.725000,0.534722,36
19372,231231_1600_Cam1_C2 (2357).txt,3,0.718750,0.538889,36
19376,231231_1600_Cam1_C2 (2358).txt,3,0.723828,0.527083,36
19379,231231_1600_Cam1_C2 (2359).txt,3,0.726172,0.525694,36
19385,231231_1600_Cam1_C2 (2360).txt,3,0.718359,0.527778,36
19386,231231_1600_Cam1_C2 (2361).txt,3,0.718359,0.529861,36
19388,231231_1600_Cam1_C2 (2362).txt,3,0.719922,0.528472,36
19390,231231_1600_Cam1_C2 (2363).txt,3,0.721484,0.523611,36
19392,231231_1600_Cam1_C2 (2364).txt,3,0.721484,0.507639,36
19394,231231_1600_Cam1_C2 (2365).txt,3,0.721484,0.525694,36
19396,231231_1600_Cam1_C2 (2366).txt,3,0.721875,0.524306,36
19399,231231_1600_Cam1_C2 (2367).txt,3,0.719922,0.530556,36
19402,231231_1600_Cam1_C2 (2368).txt,3,0.721094,0.518750,36
19405,231231_1600_Cam1_C2 (2369).txt,3,0.720703,0.520139,36
19411,231231_1600_Cam1_C2 (2370).txt,3,0.724609,0.524306,36
19414,231231_1600_Cam1_C2 (2371).txt,3,0.729688,0.519444,36
19417,231231_1600_Cam1_C2 (2372).txt,3,0.724219,0.525694,36
19424,231231_1600_Cam1_C2 (2374).txt,3,0.721484,0.525694,36
19427,231231_1600_Cam1_C2 (2375).txt,3,0.726562,0.548611,36
19429,231231_1600_Cam1_C2 (2376).txt,3,0.725391,0.542361,36
19430,231231_1600_Cam1_C2 (2376).txt,0,0.715625,0.165278,36
19433,231231_1600_Cam1_C2 (2377).txt,3,0.724219,0.557639,36
19437,231231_1600_Cam1_C2 (2378).txt,3,0.724609,0.529167,36
19441,231231_1600_Cam1_C2 (2379).txt,3,0.726172,0.549306,36
19447,231231_1600_Cam1_C2 (2380).txt,3,0.724219,0.545833,36
19451,231231_1600_Cam1_C2 (2381).txt,3,0.719922,0.521528,36
19454,231231_1600_Cam1_C2 (2382).txt,3,0.721875,0.522917,36
19457,231231_1600_Cam1_C2 (2383).txt,3,0.721484,0.522222,36
19459,231231_1600_Cam1_C2 (2384).txt,3,0.726172,0.518056,36
19463,231231_1600_Cam1_C2 (2385).txt,3,0.723437,0.518750,36
19465,231231_1600_Cam1_C2 (2386).txt,3,0.725391,0.528472,36
19469,231231_1600_Cam1_C2 (2387).txt,3,0.723047,0.525694,36
19474,231231_1600_Cam1_C2 (2388).txt,3,0.725391,0.531250,36
19477,231231_1600_Cam1_C2 (2389).txt,3,0.726562,0.531250,36
19482,231231_1600_Cam1_C2 (2390).txt,3,0.726562,0.529861,36
19484,231231_1600_Cam1_C2 (2391).txt,3,0.726953,0.531250,36
19485,231231_1600_Cam1_C2 (2392).txt,3,0.726562,0.529861,36
19488,231231_1600_Cam1_C2 (2393).txt,3,0.724609,0.527778,36
19490,231231_1600_Cam1_C2 (2394).txt,3,0.726562,0.552778,36
19492,231231_1600_Cam1_C2 (2395).txt,3,0.724219,0.544444,36
19496,231231_1600_Cam1_C2 (2396).txt,3,0.723437,0.536806,36
19499,231231_1600_Cam1_C2 (2397).txt,3,0.723047,0.535417,36
19503,231231_1600_Cam1_C2 (2398).txt,3,0.727344,0.531250,36
19505,231231_1600_Cam1_C2 (2399).txt,3,0.728125,0.530556,36
19514,231231_1600_Cam1_C2 (2400).txt,3,0.726562,0.534028,36
19517,231231_1600_Cam1_C2 (2401).txt,3,0.725781,0.532639,36
19519,231231_1600_Cam1_C2 (2402).txt,3,0.727344,0.531944,36
19521,231231_1600_Cam1_C2 (2403).txt,3,0.725000,0.531250,36
19524,231231_1600_Cam1_C2 (2404).txt,3,0.725391,0.520833,36
19526,231231_1600_Cam1_C2 (2405).txt,3,0.725391,0.540278,36
19531,231231_1600_Cam1_C2 (2406).txt,3,0.724219,0.545139,36
19540,231231_1600_Cam1_C2 (2408).txt,3,0.732031,0.529861,36
19541,231231_1600_Cam1_C2 (2409).txt,0,0.719531,0.943750,36
19543,231231_1600_Cam1_C2 (2409).txt,3,0.728516,0.529167,36
19549,231231_1600_Cam1_C2 (2410).txt,3,0.726562,0.531944,36
19551,231231_1600_Cam1_C2 (2411).txt,3,0.727734,0.530556,36
19554,231231_1600_Cam1_C2 (2412).txt,3,0.725781,0.532639,36
19557,231231_1600_Cam1_C2 (2413).txt,3,0.726953,0.534028,36
19560,231231_1600_Cam1_C2 (2414).txt,3,0.726172,0.534722,36
19562,231231_1600_Cam1_C2 (2415).txt,3,0.726953,0.530556,36
19568,231231_1600_Cam1_C2 (2416).txt,3,0.725781,0.533333,36
19571,231231_1600_Cam1_C2 (2417).txt,3,0.726953,0.533333,36
19574,231231_1600_Cam1_C2 (2418).txt,3,0.726562,0.533333,36
19580,231231_1600_Cam1_C2 (2419).txt,3,0.727734,0.530556,36
19587,231231_1600_Cam1_C2 (2420).txt,3,0.726562,0.530556,36
19591,231231_1600_Cam1_C2 (2421).txt,3,0.726562,0.530556,36
19594,231231_1600_Cam1_C2 (2422).txt,3,0.725391,0.533333,36
19597,231231_1600_Cam1_C2 (2423).txt,3,0.725391,0.534722,36
19599,231231_1600_Cam1_C2 (2424).txt,3,0.725391,0.531944,36
19600,231231_1600_Cam1_C2 (2425).txt,3,0.725781,0.529167,36
19606,231231_1600_Cam1_C2 (2426).txt,3,0.723828,0.529167,36
19609,231231_1600_Cam1_C2 (2427).txt,3,0.724609,0.529861,36
19613,231231_1600_Cam1_C2 (2428).txt,3,0.725391,0.531250,36
19616,231231_1600_Cam1_C2 (2429).txt,3,0.725781,0.530556,36
19621,231231_1600_Cam1_C2 (2430).txt,0,0.732031,0.929861,36
19622,231231_1600_Cam1_C2 (2430).txt,3,0.725781,0.530556,36
19625,231231_1600_Cam1_C2 (2431).txt,3,0.725391,0.538889,36
19627,231231_1600_Cam1_C2 (2432).txt,3,0.723828,0.545139,36
19631,231231_1600_Cam1_C2 (2433).txt,3,0.724609,0.546528,36
19635,231231_1600_Cam1_C2 (2434).txt,3,0.727344,0.541667,36
19637,231231_1600_Cam1_C2 (2435).txt,3,0.726172,0.532639,36
19640,231231_1600_Cam1_C2 (2436).txt,3,0.726172,0.543056,36
19643,231231_1600_Cam1_C2 (2437).txt,3,0.726562,0.538889,36
19646,231231_1600_Cam1_C2 (2438).txt,3,0.725781,0.547917,36
19647,231231_1600_Cam1_C2 (2438).txt,1,0.716016,0.227083,36
19649,231231_1600_Cam1_C2 (2439).txt,3,0.727344,0.544444,36
19654,231231_1600_Cam1_C2 (2440).txt,3,0.724219,0.543056,36
19657,231231_1600_Cam1_C2 (2441).txt,3,0.723437,0.546528,36
19660,231231_1600_Cam1_C2 (2442).txt,3,0.725391,0.546528,36
19664,231231_1600_Cam1_C2 (2443).txt,3,0.726562,0.541667,36
19667,231231_1600_Cam1_C2 (2444).txt,3,0.726562,0.543056,36
19670,231231_1600_Cam1_C2 (2445).txt,3,0.725000,0.527083,36
19673,231231_1600_Cam1_C2 (2446).txt,3,0.725781,0.544444,36
19676,231231_1600_Cam1_C2 (2447).txt,3,0.724609,0.528472,36
19679,231231_1600_Cam1_C2 (2448).txt,3,0.724609,0.529167,36
19682,231231_1600_Cam1_C2 (2449).txt,3,0.725391,0.527778,36
19688,231231_1600_Cam1_C2 (2450).txt,3,0.724219,0.528472,36
19691,231231_1600_Cam1_C2 (2451).txt,3,0.722656,0.527778,36
19696,231231_1600_Cam1_C2 (2453).txt,3,0.717578,0.550694,36
19699,231231_1600_Cam1_C2 (2454).txt,3,0.726562,0.545139,36
19702,231231_1600_Cam1_C2 (2455).txt,3,0.726172,0.548611,36
19706,231231_1600_Cam1_C2 (2456).txt,3,0.725391,0.550694,36
19709,231231_1600_Cam1_C2 (2457).txt,3,0.728125,0.550694,36
19713,231231_1600_Cam1_C2 (2458).txt,3,0.725781,0.547222,36
19715,231231_1600_Cam1_C2 (2459).txt,3,0.725781,0.543750,36
19719,231231_1600_Cam1_C2 (246).txt,0,0.715721,0.648152,36
19721,231231_1600_Cam1_C2 (2460).txt,3,0.723828,0.551389,36
19722,231231_1600_Cam1_C2 (2460).txt,0,0.721875,0.212500,36
19724,231231_1600_Cam1_C2 (2461).txt,3,0.721094,0.518056,36
19727,231231_1600_Cam1_C2 (2462).txt,3,0.723437,0.531944,36
19731,231231_1600_Cam1_C2 (2464).txt,3,0.728516,0.533333,36
19736,231231_1600_Cam1_C2 (2465).txt,3,0.726172,0.531250,36
19739,231231_1600_Cam1_C2 (2466).txt,3,0.726562,0.531250,36
19742,231231_1600_Cam1_C2 (2467).txt,3,0.726172,0.531944,36
19745,231231_1600_Cam1_C2 (2468).txt,3,0.726953,0.534722,36
19748,231231_1600_Cam1_C2 (2469).txt,3,0.726562,0.533333,36
19750,231231_1600_Cam1_C2 (247).txt,0,0.721649,0.606238,36
19753,231231_1600_Cam1_C2 (2470).txt,3,0.725781,0.534722,36
19757,231231_1600_Cam1_C2 (2471).txt,3,0.727344,0.532639,36
19759,231231_1600_Cam1_C2 (2472).txt,3,0.726562,0.545833,36
19762,231231_1600_Cam1_C2 (2473).txt,3,0.725781,0.533333,36
19765,231231_1600_Cam1_C2 (2474).txt,3,0.728516,0.542361,36
19768,231231_1600_Cam1_C2 (2475).txt,3,0.725781,0.543750,36
19771,231231_1600_Cam1_C2 (2476).txt,3,0.727344,0.550694,36
19775,231231_1600_Cam1_C2 (2477).txt,3,0.729688,0.540278,36
19776,231231_1600_Cam1_C2 (2478).txt,3,0.727734,0.534028,36
19779,231231_1600_Cam1_C2 (2479).txt,3,0.727344,0.534028,36
19783,231231_1600_Cam1_C2 (248).txt,0,0.727257,0.503123,36
19786,231231_1600_Cam1_C2 (2480).txt,3,0.726953,0.534028,36
19790,231231_1600_Cam1_C2 (2481).txt,3,0.727344,0.532639,36
19793,231231_1600_Cam1_C2 (2482).txt,3,0.726562,0.533333,36
19795,231231_1600_Cam1_C2 (2483).txt,3,0.727344,0.534028,36
19798,231231_1600_Cam1_C2 (2484).txt,3,0.727344,0.534028,36
19804,231231_1600_Cam1_C2 (2485).txt,3,0.728516,0.532639,36
19807,231231_1600_Cam1_C2 (2486).txt,3,0.728125,0.534028,36
19811,231231_1600_Cam1_C2 (2487).txt,3,0.726953,0.534722,36
19816,231231_1600_Cam1_C2 (2488).txt,3,0.726953,0.537500,36
19821,231231_1600_Cam1_C2 (2489).txt,3,0.726953,0.531944,36
19822,231231_1600_Cam1_C2 (249).txt,0,0.719978,0.469958,36
19828,231231_1600_Cam1_C2 (2490).txt,3,0.727344,0.531250,36
19832,231231_1600_Cam1_C2 (2491).txt,3,0.726562,0.532639,36
19836,231231_1600_Cam1_C2 (2492).txt,3,0.726562,0.534722,36
19838,231231_1600_Cam1_C2 (2493).txt,3,0.726172,0.533333,36
19842,231231_1600_Cam1_C2 (2494).txt,3,0.726562,0.536806,36
19846,231231_1600_Cam1_C2 (2495).txt,3,0.727344,0.532639,36
19850,231231_1600_Cam1_C2 (2496).txt,3,0.727344,0.531944,36
19852,231231_1600_Cam1_C2 (2497).txt,3,0.728516,0.533333,36
19856,231231_1600_Cam1_C2 (2498).txt,3,0.727734,0.535417,36
19858,231231_1600_Cam1_C2 (2499).txt,3,0.726953,0.534722,36
19867,231231_1600_Cam1_C2 (2500).txt,3,0.725391,0.530556,36
19870,231231_1600_Cam1_C2 (2501).txt,3,0.728516,0.546528,36
19873,231231_1600_Cam1_C2 (2502).txt,3,0.722656,0.529167,36
19876,231231_1600_Cam1_C2 (2503).txt,3,0.725391,0.527083,36
19880,231231_1600_Cam1_C2 (2504).txt,3,0.723828,0.526389,36
19884,231231_1600_Cam1_C2 (2505).txt,3,0.723437,0.527083,36
19887,231231_1600_Cam1_C2 (2506).txt,3,0.723047,0.539583,36
19892,231231_1600_Cam1_C2 (2507).txt,3,0.722266,0.546528,36
19894,231231_1600_Cam1_C2 (2508).txt,3,0.718750,0.550000,36
19899,231231_1600_Cam1_C2 (2509).txt,3,0.720313,0.550694,36
19905,231231_1600_Cam1_C2 (2510).txt,3,0.724219,0.529167,36
19908,231231_1600_Cam1_C2 (2511).txt,3,0.723047,0.529861,36
19910,231231_1600_Cam1_C2 (2512).txt,3,0.725000,0.532639,36
19914,231231_1600_Cam1_C2 (2513).txt,3,0.723828,0.530556,36
19919,231231_1600_Cam1_C2 (2514).txt,3,0.724219,0.532639,36
19924,231231_1600_Cam1_C2 (2515).txt,3,0.722656,0.549306,36
19928,231231_1600_Cam1_C2 (2516).txt,3,0.723828,0.547917,36
19932,231231_1600_Cam1_C2 (2517).txt,3,0.722656,0.531250,36
19934,231231_1600_Cam1_C2 (2518).txt,3,0.721484,0.549306,36
19938,231231_1600_Cam1_C2 (2519).txt,3,0.720703,0.535417,36
19945,231231_1600_Cam1_C2 (2520).txt,3,0.720313,0.534722,36
19949,231231_1600_Cam1_C2 (2521).txt,3,0.720313,0.544444,36
19953,231231_1600_Cam1_C2 (2522).txt,3,0.720313,0.532639,36
19958,231231_1600_Cam1_C2 (2523).txt,3,0.721875,0.537500,36
19961,231231_1600_Cam1_C2 (2524).txt,3,0.720313,0.535417,36
19967,231231_1600_Cam1_C2 (2525).txt,3,0.723828,0.534722,36
19970,231231_1600_Cam1_C2 (2526).txt,3,0.725391,0.534028,36
19974,231231_1600_Cam1_C2 (2527).txt,3,0.725000,0.536111,36
19979,231231_1600_Cam1_C2 (2528).txt,3,0.725781,0.534028,36
19982,231231_1600_Cam1_C2 (2529).txt,3,0.725391,0.542361,36
19989,231231_1600_Cam1_C2 (2530).txt,3,0.728516,0.534722,36
19993,231231_1600_Cam1_C2 (2531).txt,3,0.728125,0.532639,36
19997,231231_1600_Cam1_C2 (2532).txt,3,0.727344,0.536111,36
20002,231231_1600_Cam1_C2 (2533).txt,3,0.728516,0.534722,36
20006,231231_1600_Cam1_C2 (2534).txt,3,0.728906,0.536111,36
20010,231231_1600_Cam1_C2 (2535).txt,3,0.729297,0.535417,36
20014,231231_1600_Cam1_C2 (2536).txt,3,0.728516,0.534722,36
20018,231231_1600_Cam1_C2 (2537).txt,3,0.725000,0.534722,36
20023,231231_1600_Cam1_C2 (2538).txt,3,0.725391,0.533333,36
20027,231231_1600_Cam1_C2 (2539).txt,3,0.726562,0.535417,36
20034,231231_1600_Cam1_C2 (2540).txt,3,0.726953,0.534722,36
20038,231231_1600_Cam1_C2 (2541).txt,3,0.726562,0.532639,36
20041,231231_1600_Cam1_C2 (2542).txt,3,0.724219,0.531944,36
20044,231231_1600_Cam1_C2 (2543).txt,3,0.727344,0.534722,36
20048,231231_1600_Cam1_C2 (2544).txt,3,0.726953,0.535417,36
20051,231231_1600_Cam1_C2 (2545).txt,3,0.722656,0.535417,36
20054,231231_1600_Cam1_C2 (2546).txt,3,0.726562,0.532639,36
20057,231231_1600_Cam1_C2 (2547).txt,3,0.726172,0.546528,36
20060,231231_1600_Cam1_C2 (2548).txt,3,0.725000,0.546528,36
20064,231231_1600_Cam1_C2 (2549).txt,3,0.726953,0.533333,36
20070,231231_1600_Cam1_C2 (2550).txt,3,0.726172,0.532639,36
20074,231231_1600_Cam1_C2 (2551).txt,3,0.725781,0.533333,36
20078,231231_1600_Cam1_C2 (2552).txt,3,0.724219,0.533333,36
20082,231231_1600_Cam1_C2 (2553).txt,3,0.723437,0.534722,36
20085,231231_1600_Cam1_C2 (2554).txt,3,0.724219,0.533333,36
20089,231231_1600_Cam1_C2 (2555).txt,3,0.724219,0.530556,36
20094,231231_1600_Cam1_C2 (2556).txt,3,0.723047,0.530556,36
20097,231231_1600_Cam1_C2 (2557).txt,3,0.723047,0.530556,36
20101,231231_1600_Cam1_C2 (2558).txt,3,0.723437,0.531944,36
20105,231231_1600_Cam1_C2 (2559).txt,3,0.723437,0.531250,36
20112,231231_1600_Cam1_C2 (2560).txt,3,0.723047,0.533333,36
20115,231231_1600_Cam1_C2 (2561).txt,3,0.725000,0.532639,36
20117,231231_1600_Cam1_C2 (2561).txt,0,0.731641,0.926389,36
20120,231231_1600_Cam1_C2 (2562).txt,3,0.725391,0.531944,36
20122,231231_1600_Cam1_C2 (2563).txt,3,0.725000,0.546528,36
20126,231231_1600_Cam1_C2 (2564).txt,3,0.726953,0.531250,36
20129,231231_1600_Cam1_C2 (2565).txt,3,0.728125,0.534722,36
20132,231231_1600_Cam1_C2 (2566).txt,3,0.726953,0.541667,36
20147,231231_1600_Cam1_C2 (2570).txt,3,0.726953,0.540972,36
20150,231231_1600_Cam1_C2 (2571).txt,3,0.729688,0.535417,36
20154,231231_1600_Cam1_C2 (2572).txt,3,0.730859,0.545139,36
20156,231231_1600_Cam1_C2 (2573).txt,3,0.730469,0.544444,36
20160,231231_1600_Cam1_C2 (2574).txt,3,0.730078,0.543750,36
20165,231231_1600_Cam1_C2 (2576).txt,3,0.725000,0.532639,36
20166,231231_1600_Cam1_C2 (2577).txt,3,0.725391,0.540972,36
20169,231231_1600_Cam1_C2 (2578).txt,3,0.725391,0.545139,36
20170,231231_1600_Cam1_C2 (2578).txt,0,0.726562,0.142361,36
20172,231231_1600_Cam1_C2 (2579).txt,3,0.726172,0.545139,36
20178,231231_1600_Cam1_C2 (2580).txt,3,0.726172,0.544444,36
20179,231231_1600_Cam1_C2 (2580).txt,0,0.717969,0.183333,36
20182,231231_1600_Cam1_C2 (2581).txt,3,0.725391,0.545139,36
20184,231231_1600_Cam1_C2 (2582).txt,3,0.725391,0.544444,36
20186,231231_1600_Cam1_C2 (2582).txt,0,0.725781,0.911806,36
20188,231231_1600_Cam1_C2 (2583).txt,3,0.726562,0.537500,36
20190,231231_1600_Cam1_C2 (2584).txt,3,0.726562,0.545139,36
20193,231231_1600_Cam1_C2 (2585).txt,3,0.727344,0.547917,36
20196,231231_1600_Cam1_C2 (2586).txt,3,0.724609,0.545139,36
20199,231231_1600_Cam1_C2 (2587).txt,3,0.724219,0.548611,36
20210,231231_1600_Cam1_C2 (2590).txt,3,0.724609,0.533333,36
20212,231231_1600_Cam1_C2 (2591).txt,3,0.723047,0.542361,36
20215,231231_1600_Cam1_C2 (2592).txt,3,0.722266,0.528472,36
20217,231231_1600_Cam1_C2 (2593).txt,3,0.726172,0.540972,36
20220,231231_1600_Cam1_C2 (2594).txt,3,0.726172,0.544444,36
20224,231231_1600_Cam1_C2 (2595).txt,3,0.725781,0.531944,36
20227,231231_1600_Cam1_C2 (2596).txt,3,0.730078,0.525694,36
20230,231231_1600_Cam1_C2 (2597).txt,3,0.725781,0.543056,36
20233,231231_1600_Cam1_C2 (2598).txt,3,0.725781,0.514583,36
20236,231231_1600_Cam1_C2 (2599).txt,3,0.723047,0.530556,36
20245,231231_1600_Cam1_C2 (2600).txt,3,0.724609,0.534722,36
20248,231231_1600_Cam1_C2 (2601).txt,3,0.726562,0.516667,36
20251,231231_1600_Cam1_C2 (2602).txt,3,0.726172,0.532639,36
20254,231231_1600_Cam1_C2 (2603).txt,3,0.725781,0.534028,36
20257,231231_1600_Cam1_C2 (2604).txt,3,0.725391,0.531944,36
20260,231231_1600_Cam1_C2 (2605).txt,3,0.726953,0.532639,36
20263,231231_1600_Cam1_C2 (2606).txt,3,0.726172,0.543056,36
20265,231231_1600_Cam1_C2 (2607).txt,3,0.724609,0.538194,36
20267,231231_1600_Cam1_C2 (2608).txt,3,0.726172,0.543056,36
20270,231231_1600_Cam1_C2 (2609).txt,3,0.725781,0.534028,36
20276,231231_1600_Cam1_C2 (2610).txt,3,0.723047,0.534722,36
20280,231231_1600_Cam1_C2 (2611).txt,3,0.723437,0.533333,36
20283,231231_1600_Cam1_C2 (2612).txt,3,0.725000,0.533333,36
20286,231231_1600_Cam1_C2 (2613).txt,3,0.722266,0.541667,36
20288,231231_1600_Cam1_C2 (2614).txt,3,0.724219,0.525694,36
20292,231231_1600_Cam1_C2 (2615).txt,3,0.724219,0.540972,36
20296,231231_1600_Cam1_C2 (2616).txt,3,0.724609,0.501389,36
20300,231231_1600_Cam1_C2 (2617).txt,3,0.724609,0.534722,36
20304,231231_1600_Cam1_C2 (2618).txt,3,0.725391,0.535417,36
20307,231231_1600_Cam1_C2 (2619).txt,3,0.724609,0.532639,36
20313,231231_1600_Cam1_C2 (2620).txt,3,0.725781,0.534028,36
20315,231231_1600_Cam1_C2 (2621).txt,3,0.723437,0.538889,36
20322,231231_1600_Cam1_C2 (2623).txt,3,0.724219,0.531944,36
20323,231231_1600_Cam1_C2 (2623).txt,0,0.718359,0.053472,36
20326,231231_1600_Cam1_C2 (2624).txt,0,0.726953,0.061806,36
20327,231231_1600_Cam1_C2 (2624).txt,3,0.726172,0.529861,36
20329,231231_1600_Cam1_C2 (2625).txt,0,0.721875,0.922917,36
20331,231231_1600_Cam1_C2 (2625).txt,3,0.725781,0.532639,36
20335,231231_1600_Cam1_C2 (2626).txt,3,0.726562,0.531944,36
20339,231231_1600_Cam1_C2 (2627).txt,3,0.726172,0.531944,36
20342,231231_1600_Cam1_C2 (2628).txt,3,0.726172,0.533333,36
20347,231231_1600_Cam1_C2 (2629).txt,3,0.725391,0.531250,36
20354,231231_1600_Cam1_C2 (2630).txt,3,0.725000,0.531250,36
20357,231231_1600_Cam1_C2 (2631).txt,3,0.724219,0.531944,36
20359,231231_1600_Cam1_C2 (2632).txt,3,0.725781,0.531250,36
20361,231231_1600_Cam1_C2 (2633).txt,3,0.725781,0.530556,36
20362,231231_1600_Cam1_C2 (2634).txt,3,0.723437,0.501389,36
20364,231231_1600_Cam1_C2 (2635).txt,3,0.726562,0.545139,36
20365,231231_1600_Cam1_C2 (2635).txt,0,0.733203,0.199306,36
20366,231231_1600_Cam1_C2 (2635).txt,0,0.716797,0.064583,36
20368,231231_1600_Cam1_C2 (2636).txt,3,0.726172,0.532639,36
20370,231231_1600_Cam1_C2 (2637).txt,3,0.725391,0.532639,36
20373,231231_1600_Cam1_C2 (2638).txt,3,0.725000,0.535417,36
20377,231231_1600_Cam1_C2 (2639).txt,3,0.725000,0.534722,36
20383,231231_1600_Cam1_C2 (2640).txt,3,0.725391,0.534028,36
20386,231231_1600_Cam1_C2 (2641).txt,3,0.724609,0.536806,36
20389,231231_1600_Cam1_C2 (2642).txt,3,0.724609,0.536111,36
20392,231231_1600_Cam1_C2 (2643).txt,3,0.726953,0.537500,36
20393,231231_1600_Cam1_C2 (2644).txt,3,0.725781,0.547222,36
20397,231231_1600_Cam1_C2 (2645).txt,3,0.725781,0.546528,36
20401,231231_1600_Cam1_C2 (2646).txt,3,0.725391,0.529861,36
20403,231231_1600_Cam1_C2 (2647).txt,3,0.725391,0.522917,36
20405,231231_1600_Cam1_C2 (2648).txt,3,0.723828,0.527083,36
20409,231231_1600_Cam1_C2 (2649).txt,3,0.725000,0.530556,36
20414,231231_1600_Cam1_C2 (2650).txt,3,0.725781,0.530556,36
20416,231231_1600_Cam1_C2 (2651).txt,3,0.725781,0.531250,36
20418,231231_1600_Cam1_C2 (2652).txt,3,0.725000,0.534028,36
20422,231231_1600_Cam1_C2 (2653).txt,3,0.725000,0.534028,36
20425,231231_1600_Cam1_C2 (2654).txt,3,0.726953,0.531944,36
20429,231231_1600_Cam1_C2 (2655).txt,3,0.726562,0.534028,36
20432,231231_1600_Cam1_C2 (2656).txt,3,0.726172,0.534028,36
20434,231231_1600_Cam1_C2 (2657).txt,3,0.725391,0.532639,36
20437,231231_1600_Cam1_C2 (2658).txt,3,0.726562,0.531944,36
20441,231231_1600_Cam1_C2 (2659).txt,3,0.725000,0.531250,36
20447,231231_1600_Cam1_C2 (2660).txt,3,0.725000,0.531944,36
20450,231231_1600_Cam1_C2 (2661).txt,3,0.725000,0.533333,36
20453,231231_1600_Cam1_C2 (2662).txt,3,0.726172,0.529861,36
20454,231231_1600_Cam1_C2 (2663).txt,3,0.726562,0.531250,36
20458,231231_1600_Cam1_C2 (2664).txt,3,0.725391,0.534028,36
20462,231231_1600_Cam1_C2 (2665).txt,3,0.726172,0.533333,36
20464,231231_1600_Cam1_C2 (2666).txt,3,0.725000,0.532639,36
20467,231231_1600_Cam1_C2 (2667).txt,3,0.725000,0.532639,36
20471,231231_1600_Cam1_C2 (2668).txt,3,0.725000,0.534028,36
20475,231231_1600_Cam1_C2 (2669).txt,3,0.725000,0.534722,36
20481,231231_1600_Cam1_C2 (2670).txt,3,0.725000,0.532639,36
20485,231231_1600_Cam1_C2 (2671).txt,3,0.725000,0.531944,36
20490,231231_1600_Cam1_C2 (2672).txt,3,0.725000,0.531944,36
20493,231231_1600_Cam1_C2 (2673).txt,3,0.724609,0.533333,36
20497,231231_1600_Cam1_C2 (2674).txt,3,0.724609,0.533333,36
20500,231231_1600_Cam1_C2 (2675).txt,3,0.724609,0.534028,36
20505,231231_1600_Cam1_C2 (2676).txt,3,0.725000,0.534722,36
20508,231231_1600_Cam1_C2 (2677).txt,3,0.725000,0.531944,36
20512,231231_1600_Cam1_C2 (2678).txt,3,0.725391,0.532639,36
20516,231231_1600_Cam1_C2 (2679).txt,3,0.724609,0.531250,36
20523,231231_1600_Cam1_C2 (2680).txt,3,0.726172,0.530556,36
20529,231231_1600_Cam1_C2 (2681).txt,3,0.726953,0.530556,36
20533,231231_1600_Cam1_C2 (2682).txt,3,0.726953,0.531250,36
20536,231231_1600_Cam1_C2 (2683).txt,3,0.726172,0.531250,36
20541,231231_1600_Cam1_C2 (2684).txt,3,0.727344,0.532639,36
20544,231231_1600_Cam1_C2 (2685).txt,3,0.728125,0.532639,36
20555,231231_1600_Cam1_C2 (2688).txt,3,0.729688,0.531944,36
20560,231231_1600_Cam1_C2 (2689).txt,3,0.726562,0.545139,36
20566,231231_1600_Cam1_C2 (2690).txt,3,0.725391,0.545139,36
20567,231231_1600_Cam1_C2 (2690).txt,0,0.717578,0.177083,36
20571,231231_1600_Cam1_C2 (2691).txt,3,0.725781,0.533333,36
20575,231231_1600_Cam1_C2 (2692).txt,3,0.724219,0.528472,36
20578,231231_1600_Cam1_C2 (2693).txt,3,0.727734,0.519444,36
20581,231231_1600_Cam1_C2 (2694).txt,3,0.728516,0.518750,36
20583,231231_1600_Cam1_C2 (2695).txt,3,0.728906,0.511806,36
20585,231231_1600_Cam1_C2 (2696).txt,3,0.724609,0.527083,36
20589,231231_1600_Cam1_C2 (2697).txt,3,0.728125,0.530556,36
20593,231231_1600_Cam1_C2 (2698).txt,3,0.728516,0.531944,36
20595,231231_1600_Cam1_C2 (2699).txt,3,0.728516,0.530556,36
20603,231231_1600_Cam1_C2 (2700).txt,3,0.725781,0.530556,36
20606,231231_1600_Cam1_C2 (2701).txt,3,0.726172,0.530556,36
20609,231231_1600_Cam1_C2 (2702).txt,3,0.726172,0.530556,36
